source_repository	source_path	source_revision	source_sha256	role	public_eligibility	canonical_counterpart	decision	evidence	validation	preservation
narikiri2-an9j-save-fix	analysis/private/finish_v09_delivery.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	9cc0b0fc5c236165d706d6d691d39f5647e2c48182de912707451a12323fa511	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/import_v09_snapshot.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	1f838ac09b1b07bab6d7479bb3786570d60ad104c9a6ae7aaf6f0ce12dcf98db	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/product_dependency_closure.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	f714987f2afba4175c4b0d213ee6a9579525a27a02774456d9cad8f9d333d1d7	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/record32_verification.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	33bb4dd5201d1f141046c8759329cbaa2e1893323241a63e14ec190e2bab46a0	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/reference_prose_name_review.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	7fae4cacdd55cf7384a1db7fb0a5060e0a39d2b1d0a564682ac2cbe8bc26ad01	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/relative_container_candidates.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	dcd2acc8e84b39a136432111df3fd8460671d296bd560c293de544d9fc53bd76	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/unchanged_pointer_owner_review.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	7df9f6ce377f8a631efb3d707f5e4b69090514b1db038900821c8275e1b41c49	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/unchanged_text_candidates.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/unchanged_text_candidates_wide.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/verify32_matrices.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	e7c79c264116cf150e156dda637a9b69272d88f6192e398a90b42d7bda1c56eb	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/verify32_saves.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	8435d24654ee4db0ce04dfbc658d768c4475dd7d522bb48d822bf4074501609f	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/prepublication-state-20260905/complete_scope_summary.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	68b39c301ee8e5a72b97fff4b4c12c431910a86cd6f39bbb5bb6be79fa77335f	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/prepublication-state-20260905/EXECUTION_STATE.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	0bdfefa46027c6499c52746446d0ae6b05855a1437119c2625be30e5cdfef8d6	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/prepublication-state-20260905/RELEASE_CHECKLIST.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	48868fe0e89c641b10ba669f5bbd157ca4785d497b1cee1d7f76ad18fad6ae91	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/prepublication-state-20260905/RESUME.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	cea7026d4e993a9fd55333370f4daa22ac5430132c970c7732e9791d69cef5d2	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/prepublication-state-20260905/status.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	5dc19b797262da24fa204da1f3baea58a838150a22bee55f39aa63a8fca176e8	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/dalmoori-gate2-v1/item_names_000_023.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	0a0a052c685a9c131b3cbcf285a8a04610d681c56ed028319231d3497989a174	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/dalmoori-gate2-v1/item_names_024_047.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	b0bdfe63f4bc45b57f0f701e031b6b1c6ef301123116edd07848d1f5f599fd27	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/dalmoori-gate2-v1/item_names_048_071.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	fe3861f65e39b31db7ac29f4e2fe67b3288f083e3ee7c8d73f2d84813fcdceca	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/dalmoori-gate2-v1/item_names_072_095.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	e80912eb72e01b08f6720aad0c2525978cae5cae1d2b61ed92280fa51c439900	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/dalmoori-gate2-v1/item_names_096_119.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	fe1b516adaad8c5686e810c1837fbaca8f49664b55cc66c9ba75eb956195dd31	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/dalmoori-gate2-v1/item_names_120_143.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	46a848947b83087be458d0b3adf7d3aa7927033a20fa6228030328d39a9d1e2f	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/dalmoori-gate2-v1/item_names_144_156.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	0107929a419a5fad7ae141f467907967a3935e89c5791cdf9fd56e5e671f8879	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/dalmoori-gate2-v1/item_names_after.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	3bdc7d8ea8546c18ef9dea12716ab4bc6779a530325e717940d6f31a38e00150	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/dalmoori-gate2-v1/item_names_before.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	890b3f2b23f98d2fba6d1d7cc27d907b85565ae7a58f77571b41b3bc418deef8	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
